ensemble_geneid	gene_name	Rat_ESF1	Rat_ESF2
ENSRNOG00000000007	Gad1	0	0
ENSRNOG00000000008	Alx4	2.68858527498898	3.77426985637877
ENSRNOG00000000009	Tmco5b	0.493015479731461	0.201862890004808
ENSRNOG00000000010	Cbln1	0.122021107095138	0.112412190383435
ENSRNOG00000000012	Tcf15	0.0750804596525662	0.0691680244954652
ENSRNOG00000000017	Steap1	17.473803851908	9.55134765755228
ENSRNOG00000000024	Hebp1	55.9512735015687	42.7495515462564
ENSRNOG00000000033	Tmcc2	9.86368773807276	10.3744144710642
ENSRNOG00000000034	Nuak2	23.779770445528	22.6477524212803
ENSRNOG00000000035	Tmed11	0	0
ENSRNOG00000000036	Klhdc8a	0.279668257962022	0.386467417890236
ENSRNOG00000000040	RGD1304622	8.69151985387447	9.27453253584218
ENSRNOG00000000041	Slc26a1	0.100451221281303	0.0925408896846997
ENSRNOG00000000042	Xpr1	22.2566393603625	25.2356600427314
ENSRNOG00000000043	Idua	29.1924865591454	36.3104000628
ENSRNOG00000000044	Tmem175	26.534810417796	26.7255877276265
ENSRNOG00000000047	Cd82	18.9476532376341	23.7547453319586
ENSRNOG00000000048	Gak	56.6905186007276	59.3830711986346
ENSRNOG00000000053	Crp	0.650660914341935	0.399615117521131
ENSRNOG00000000054	Abhd8	23.9307404180598	25.1072655365456
ENSRNOG00000000055	Fcrl6	0	0
ENSRNOG00000000060	Cplx1	1.14967830950873	0.641905124523082
ENSRNOG00000000062	Pcgf3	76.9849103964412	84.1162802636493
ENSRNOG00000000064	Atp5i	284.288913049357	275.686034795171
ENSRNOG00000000065	Pde6b	0	0.0247777230606124
ENSRNOG00000000066	Fbxo28	44.0755399765486	50.0561646770224
ENSRNOG00000000068	Ppp2r5a	43.8254129274804	48.5760961182153
ENSRNOG00000000070	Dr1	3.04963493898128	3.38051531491343
ENSRNOG00000000073	Tmed5	47.9223655694752	56.6772255441984
ENSRNOG00000000075	Mtf2	13.4251461215127	10.6973274949557
ENSRNOG00000000081	Antxr2	63.5774883709587	76.5494833058611
ENSRNOG00000000082	Hltf	12.6179757915905	14.5644087624723
ENSRNOG00000000091	Smad9	2.39946793124549	0.668012671585961
ENSRNOG00000000095	Gpr89b	43.7477779752762	45.9558783578649
ENSRNOG00000000096	Pdzk1	0.0380673456395474	0
ENSRNOG00000000097	Cd160	0	0
ENSRNOG00000000098	Rnf115	128.931928297923	128.646978912769
ENSRNOG00000000104	Thoc3	23.4768610050124	22.9920400063391
ENSRNOG00000000105	Cplx2	9.3457791436574	14.7967723633302
ENSRNOG00000000108	Aga	73.9241443501024	76.0054768255458
ENSRNOG00000000109	Fgf20	0	0
ENSRNOG00000000111	Coprs	23.3659367449945	26.1297249058793
ENSRNOG00000000112	Champ1	17.4530069351316	21.4324002439458
ENSRNOG00000000113	Elac1	4.25877758197298	5.44917696505425
ENSRNOG00000000121	Pigv	11.9069593531299	10.5258071473803
ENSRNOG00000000122	Ak2	77.1654239659009	75.3688044813219
ENSRNOG00000000123	Rnf19b	94.8043744790077	146.363326809749
ENSRNOG00000000124	AABR07065970.1	0	0
ENSRNOG00000000127	Kpna6	58.8560060985729	62.4855764793605
ENSRNOG00000000129	Phf24	4.49696200719149	6.57765954848381
ENSRNOG00000000130	Dnajb5	22.1967771691319	29.8537725461356
ENSRNOG00000000133	Txndc15	67.3984106496435	72.8834524621249
ENSRNOG00000000137	Ly86	0	0.314774740256181
ENSRNOG00000000138	Glis1	10.7632745562167	11.0843230344969
ENSRNOG00000000142	Plxdc2	25.1060547044133	34.0782384554803
ENSRNOG00000000145	Pik3r3	15.1952061649043	11.6822967823928
ENSRNOG00000000150	Dnajc1	65.0958437288634	66.7351095866862
ENSRNOG00000000151	Ldlrap1	56.1792596372125	46.3112592933616
ENSRNOG00000000155	Cog3	24.7905501839645	26.7211039125153
ENSRNOG00000000156	LOC100911486	0.0144150998521194	0.066399698689083
ENSRNOG00000000157	Atg12	48.7541372634384	45.5840193669995
ENSRNOG00000000158	Cdo1	0.196714766319061	0
ENSRNOG00000000161	Chm	20.1659128424371	21.1394628294564
ENSRNOG00000000164	Lamp2	300.524087403817	306.659425831345
ENSRNOG00000000165	Pfkfb1	1.79071514576855	1.73017309778919
ENSRNOG00000000166	Apex2	9.56660013811263	10.0775976696267
ENSRNOG00000000167	Alas2	0	0
ENSRNOG00000000168	Gatm	14.8343009916511	7.90624994552593
ENSRNOG00000000169	Spata5l1	6.26511734747714	5.13960769771601
ENSRNOG00000000170	Slc30a4	45.8661502291561	45.6071929237405
ENSRNOG00000000172	Sqrdl	139.910979777676	131.490272811026
ENSRNOG00000000175	Mier2	25.1872835785849	26.9886830619669
ENSRNOG00000000177	Plpp2	22.4590837086989	18.2161510772636
ENSRNOG00000000184	Tmprss6	0	0.0229022501913948
ENSRNOG00000000185	Mpst	20.0936779217121	19.4143334621267
ENSRNOG00000000186	Tst	1.29601375321121	1.63383353743861
ENSRNOG00000000187	Csf2rb	0.0223687058011227	0.350322658718113
ENSRNOG00000000190	Ep300	23.2839788789216	24.640064781824
ENSRNOG00000000195	Vwa5a	0.249458721062348	0.490270610387793
ENSRNOG00000000196	Cyp19a1	0	0
ENSRNOG00000000199	Dppa5	0	0
ENSRNOG00000000201	Gsta5	1.51270804360511	0.663612061101681
ENSRNOG00000000204	Syncrip	182.482417035542	167.443023654455
ENSRNOG00000000219	Ano10	42.709527310546	42.9596679705116
ENSRNOG00000000221	Abhd5	54.4228620860286	50.1145256646418
ENSRNOG00000000230	Lmf1	14.1992875044871	13.5585353966427
ENSRNOG00000000231	Kctd17	28.2432563606002	27.0279770332638
ENSRNOG00000000233	Grm6	0	0
ENSRNOG00000000236	Zfp207	156.820899301023	146.865691673163
ENSRNOG00000000237	RGD1310429	8.28387738166106	7.28200257887601
ENSRNOG00000000239	Ccl7	170.862280300691	221.000382548135
ENSRNOG00000000244	Coil	6.5800560936443	5.66654926694669
ENSRNOG00000000245	Slc16a6	0.32212869319018	0.428655798469067
ENSRNOG00000000246	Amz2	19.6410789110417	22.09197980469
ENSRNOG00000000247	Mfsd11	21.2681732291617	23.1882385675683
ENSRNOG00000000248	Srsf2	157.463392523182	143.365339373343
ENSRNOG00000000249	Mettl23	7.43072057491475	7.75830844855824
ENSRNOG00000000250	Jmjd6	45.9440709637649	44.2665179015917
ENSRNOG00000000251	St6galnac1	0.0924234253325863	0
ENSRNOG00000000257	Smpd3	0.0740955043082416	0.0682606324030491
ENSRNOG00000000258	Prmt7	22.8346265458259	20.4203154350943
ENSRNOG00000000262	Zfp821	10.8653647517437	11.6780289915425
ENSRNOG00000000264	Def8	15.3159100344189	18.7838256119284
ENSRNOG00000000274	Phyhipl	2.42317501640619	1.76511779517141
ENSRNOG00000000275	Fam13c	2.74495345190866	6.27682769035847
ENSRNOG00000000277	Tet1	0.172409737378958	0.102106811185464
ENSRNOG00000000279	Rtn4ip1	6.42457023388063	6.37745819440994
ENSRNOG00000000281	Prodh1	0.378451250938738	0.221867530349374
ENSRNOG00000000282	Gsc2	0	0
ENSRNOG00000000283	Dgcr14	24.3620866682246	26.0648439467906
ENSRNOG00000000288	Scarf2	48.6530896746964	49.9424662276905
ENSRNOG00000000299	Foxo3	12.6036099431614	14.1225930841525
ENSRNOG00000000302	Sesn1	4.73364421809204	4.86238037341432
ENSRNOG00000000303	Cep57l1	12.9271150900472	13.1766867814633
ENSRNOG00000000304	Cd164	596.841735715004	453.095825912962
ENSRNOG00000000306	Smpd2	10.6954503289126	16.2433590874239
ENSRNOG00000000307	Mical1	28.7592982854145	29.9909111459773
ENSRNOG00000000308	Zbtb24	6.66622448887936	6.68797355662421
ENSRNOG00000000312	Fig4	16.2182554483003	17.6744792216021
ENSRNOG00000000314	Sec63	105.823283812591	105.099678509988
ENSRNOG00000000316	Sobp	7.01017137962733	6.72281212882453
ENSRNOG00000000320	Timm10b	0	0
ENSRNOG00000000321	Cd24	232.226790087598	177.17902801652
ENSRNOG00000000322	Atg5	59.374035169901	52.6783361580058
ENSRNOG00000000323	Prdm1	28.4162971506486	39.9658629620747
ENSRNOG00000000327	Hace1	27.6249616258967	37.166325364491
ENSRNOG00000000335	Ermap	0.0839582167060133	0.0773466760405508
ENSRNOG00000000340	RGD1304704	268.944102846838	259.200617130824
ENSRNOG00000000341	Nid2	164.378635659622	188.076000667754
ENSRNOG00000000368	Grik2	0.0494286606198269	0.318753771227647
ENSRNOG00000000373	Ctnna3	0	0
ENSRNOG00000000376	Tmem167b	0	0
ENSRNOG00000000378	Ctnna3	6.09865671535818	6.48946949922447
ENSRNOG00000000383	Mypn	0.058308649083947	0.147721640739787
ENSRNOG00000000384	Atoh7	0	0
ENSRNOG00000000386	Pbld1	0.110342717960036	0.101653450898912
ENSRNOG00000000387	Slc25a16	20.8123286422579	20.6349626912524
ENSRNOG00000000390	LOC100910755	0	0.0377798945676655
ENSRNOG00000000392	Supv3l1	15.4052304299241	14.8721376267503
ENSRNOG00000000394	Srgn	78.7906334990539	82.9554624174917
ENSRNOG00000000395	Kif1bp	17.1270852500774	17.5907411306714
ENSRNOG00000000396	Ddx50	41.4910905312974	49.3796302614177
ENSRNOG00000000397	Ccar1	60.0739769381084	58.2373414247863
ENSRNOG00000000398	Zufsp	13.8474919083775	11.8385236338852
ENSRNOG00000000401	Gprc6a	0	0
ENSRNOG00000000405	Vgll2	0.0467428817773673	0
ENSRNOG00000000406	Ros1	0.00999663400844407	0
ENSRNOG00000000407	Dcbld1	12.0567324268084	13.9181131587542
ENSRNOG00000000408	Gopc	22.5263674828439	21.7237154020337
ENSRNOG00000000410	Nepn	0.0866917400406721	0.039932469955807
ENSRNOG00000000411	Nus1	49.3895499434714	50.9851289012733
ENSRNOG00000000412	Slc35f1	0.182553615169134	0.201813462264763
ENSRNOG00000000413	Pln	15.1491315737738	8.56262705370374
ENSRNOG00000000414	Cep85l	11.5456150847119	12.1633039609024
ENSRNOG00000000415	Asf1a	30.4541055044725	36.2798671754281
ENSRNOG00000000417	Numa1	47.7857383696492	57.5312331465442
ENSRNOG00000000418	Zbtb12	1.95056415091208	1.96810030496369
ENSRNOG00000000419	Cfb	0	0
ENSRNOG00000000420	Nelfe	40.0637248348464	44.7985131869501
ENSRNOG00000000421	Skiv2l	23.1554701350568	25.4228559235747
ENSRNOG00000000422	Dxo	7.00148697261393	7.30679237488782
ENSRNOG00000000428	Cyp21a1	0	0.105830274767599
ENSRNOG00000000431	Atf6b	282.976790501931	324.313859610378
ENSRNOG00000000432	Fkbpl	7.3862436096547	9.03734846367784
ENSRNOG00000000433	Prrt1	0.211984351535305	0.273407414425564
ENSRNOG00000000435	Ppt2	40.9009551680407	48.1061307834595
ENSRNOG00000000436	Egfl8	0.798035120341688	0.735191460034287
ENSRNOG00000000437	Agpat1	388.299005497077	365.257622321177
ENSRNOG00000000438	Rnf5	37.2978072826172	42.9883616489627
ENSRNOG00000000439	Ager	2.1409345260042	2.6684603234026
ENSRNOG00000000440	Pbx2	51.4507654924541	55.3488385684354
ENSRNOG00000000441	Gpsm3	18.0217378603462	16.2853158459048
ENSRNOG00000000442	Notch4	0.933954007304729	0.424892349668402
ENSRNOG00000000443	C4a	0.0592764034466541	0.10921701184496
ENSRNOG00000000446	Btnl7	0	0
ENSRNOG00000000451	RT1-Ba	0.192648311201043	0.0887388221240043
ENSRNOG00000000454	RT1-DOb	0.168485641660525	0.232826604487906
ENSRNOG00000000455	Tap2	0.0921948430771008	0
ENSRNOG00000000456	Psmb8	14.4984225478118	6.84123706626493
ENSRNOG00000000457	Tap1	62.7742130254163	46.9003704695103
ENSRNOG00000000459	Psmb9	7.67211403992317	5.90381747094442
ENSRNOG00000000461	Brd2	15.5111252423244	15.1027224932995
ENSRNOG00000000463	Col11a2	0.599019563445724	0.466948288976818
ENSRNOG00000000464	Rxrb	57.6611817747052	52.1885414673671
ENSRNOG00000000465	Slc39a7	231.237849566169	258.446953345363
ENSRNOG00000000466	Hsd17b8	6.54431906586581	8.99707398706948
ENSRNOG00000000467	Ring1	34.8013301830599	38.8729332643766
ENSRNOG00000000470	Vps52	180.45457486069	182.962081067417
ENSRNOG00000000471	B3galt4	0.807282318086094	0.481224415009066
ENSRNOG00000000473	Pfdn6	119.568071964905	120.69424873881
ENSRNOG00000000474	Rgl2	88.0585938462056	91.6102404432442
ENSRNOG00000000476	Zbtb22	21.5458141000289	24.0166393011797
ENSRNOG00000000477	Daxx	125.642383759125	127.670106664655
ENSRNOG00000000479	Kifc1	22.331653435156	22.085133350372
ENSRNOG00000000480	Phf1	9.72722843660264	10.2373531151865
ENSRNOG00000000481	Cuta	103.780415837115	109.894157318235
ENSRNOG00000000483	Syngap1	12.4028159502042	13.1900958142072
ENSRNOG00000000485	Bak1	96.0215648912524	94.4995016595012
ENSRNOG00000000486	Ggnbp1	0.587466948986638	0.393603715324033
ENSRNOG00000000488	Hmga1	853.46947801672	874.023168641661
ENSRNOG00000000490	Rps10	450.055041490501	348.293579242487
ENSRNOG00000000491	Spdef	0.127046117185587	0
ENSRNOG00000000493	Snrpc	78.2409127698646	70.4137586829254
ENSRNOG00000000495	Uhrf1bp1	6.64679611604352	6.2837483820056
ENSRNOG00000000498	Anks1a	8.79496878516554	11.56950656585
ENSRNOG00000000499	Tcp11	0	0.0359413125714456
ENSRNOG00000000500	Scube3	0.874178015150366	0.644270604044347
ENSRNOG00000000501	Zfp523	8.52825425806691	8.51828582464661
ENSRNOG00000000502	Def6	10.8913932644644	11.973939659352
ENSRNOG00000000503	Ppard	10.8126597416727	14.5286760413307
ENSRNOG00000000504	Fance	9.12342937505944	9.92305733198317
ENSRNOG00000000505	Rpl10a	243.26793480143	230.066876553311
ENSRNOG00000000506	Tead3	37.4170641283848	46.0347822355161
ENSRNOG00000000507	Tulp1	0	0
ENSRNOG00000000508	Armc12	0	0
ENSRNOG00000000510	Clps	0	0
ENSRNOG00000000511	Srpk1	67.2433644167356	70.5335657839432
ENSRNOG00000000512	Slc26a8	3.11835614079916	2.39033827181203
ENSRNOG00000000513	Mapk14	81.1837670498615	82.667825373332
ENSRNOG00000000515	Mapk13	0.638585836701941	1.94873873724107
ENSRNOG00000000516	Pxt1	0.319978096287864	0
ENSRNOG00000000517	Kctd20	23.1315907793358	32.4568066065563
ENSRNOG00000000519	Stk38	195.061217957905	173.897610438427
ENSRNOG00000000520	Srsf3	109.247223416863	101.334873307427
ENSRNOG00000000521	Cdkn1a	559.120072481959	502.146719776405
ENSRNOG00000000522	Cpne5	0	0
ENSRNOG00000000523	Ppil1	34.4290053304059	33.2390273727741
ENSRNOG00000000524	RGD735065	151.145421441258	145.244069697676
ENSRNOG00000000525	Pi16	1.77226544689869	1.85333866341839
ENSRNOG00000000527	Mtch1	1029.60615456502	999.783344396055
ENSRNOG00000000528	Fgd2	0	0.173569291793695
ENSRNOG00000000529	Pim1	26.5734542335601	44.5202465656896
ENSRNOG00000000531	Ccdc167	5.64685823711337	4.90060388700156
ENSRNOG00000000532	Cmtr1	42.1815133360236	48.4791651369621
ENSRNOG00000000536	Mdga1	10.2342950796571	6.64361579502254
ENSRNOG00000000540	Btbd9	8.01255284101104	7.94398655129351
ENSRNOG00000000541	Glo1	135.054946364521	140.719731351011
ENSRNOG00000000542	Dnah8	0.00936031342561288	0.163840943898972
ENSRNOG00000000543	Frk	20.1610022108544	11.1440183070404
ENSRNOG00000000546	Nt5dc1	10.6625997136456	11.281034305743
ENSRNOG00000000547	Tspyl4	1.12620689478849	1.31419246541343
ENSRNOG00000000549	Tspyl1	47.168572617547	45.9771130046589
ENSRNOG00000000551	RGD1305587	11.5396962877843	8.34892807827755
ENSRNOG00000000552	Col13a1	0.0320252991559511	0
ENSRNOG00000000556	Nodal	0	0
ENSRNOG00000000557	Ppa1	449.435127592714	463.799482651889
ENSRNOG00000000559	Npffr1	0.115053852523127	0
ENSRNOG00000000560	Lrrc20	8.15903961702715	8.35444010830093
ENSRNOG00000000561	Pald1	3.35923205187521	3.23326791034173
ENSRNOG00000000562	Prf1	0	0
ENSRNOG00000000563	Adamts14	3.62013146114506	3.53416105640991
ENSRNOG00000000564	Tbata	1.2122747387767	0.682495331132779
ENSRNOG00000000565	Sgpl1	253.703447254427	250.235565008105
ENSRNOG00000000566	Pcbd1	2.00632121730109	2.66159153892827
ENSRNOG00000000567	Unc5b	122.523811463812	61.1270353874817
ENSRNOG00000000568	Slc29a3	21.5062201254331	24.2965637542413
ENSRNOG00000000569	Vsir	5.26269857188404	16.0874468266356
ENSRNOG00000000571	Psap	561.223015180458	636.743137480443
ENSRNOG00000000572	Chst3	0.50835924359073	0.283461064318966
ENSRNOG00000000574	AC096404.1	0	0
ENSRNOG00000000576	Anapc16	31.1496485105075	30.4020116297231
ENSRNOG00000000579	Marcks	74.7332574312328	74.7799506513203
ENSRNOG00000000580	Fam26d	0	0.0724513167974805
ENSRNOG00000000581	Cdc40	17.1834483524682	21.5539403899102
ENSRNOG00000000582	Ddo	0.94075579097779	0.650004873728629
ENSRNOG00000000583	Cdk19	14.2371971550787	11.6415317710183
ENSRNOG00000000585	Amd1	55.8103372997516	44.3086655591366
ENSRNOG00000000586	Gtf3c6	20.837137721588	20.1648734181993
ENSRNOG00000000587	Rpf2	50.5780417415002	40.7157852864618
ENSRNOG00000000588	Slc16a10	0.296293676840442	0.170600716154937
ENSRNOG00000000589	RGD1310495	0.115858424918677	0
ENSRNOG00000000590	Naglt1	0.9047238096017	0.625108972232031
ENSRNOG00000000593	Rev3l	4.15690697727247	3.93915908630691
ENSRNOG00000000595	Traf3ip2	20.7722361230921	18.3000803863724
ENSRNOG00000000596	Fyn	26.9555226296984	30.2919892977534
ENSRNOG00000000597	Wisp3	0	0
ENSRNOG00000000598	Tube1	3.41994937774635	2.76286475261822
ENSRNOG00000000599	Lama4	167.212579224933	204.654076391647
ENSRNOG00000000604	Hdac2	92.1838090446894	93.5336520335045
ENSRNOG00000000605	Hs3st5	0.980018356029785	0.699704008558855
ENSRNOG00000000606	Pcdh15	0.0160126495779756	0
ENSRNOG00000000607	RGD1559903	0.0934271885150331	0
ENSRNOG00000000609	Ipmk	7.87191242744229	8.67947684331632
ENSRNOG00000000610	Cisd1	121.831109993089	126.691940305847
ENSRNOG00000000611	Ube2d1	30.1508772347185	29.5441553452695
ENSRNOG00000000613	Tfam	31.9310773546892	30.0943703840136
ENSRNOG00000000614	Bicc1	31.8644122455744	33.7313828542594
ENSRNOG00000000618	Mdga2	0.777372657517066	0.581876851229121
ENSRNOG00000000620	AABR07041078.1	0	0
ENSRNOG00000000622	Hint1	258.541217128336	269.496794695387
ENSRNOG00000000630	AABR07044783.1	0	0
ENSRNOG00000000632	Cdk1	72.0458374203681	71.1053942584713
ENSRNOG00000000633	Rhobtb1	11.0528646798277	14.8909109645293
ENSRNOG00000000634	RGD1306739	0	0.160601360071652
ENSRNOG00000000636	Rtkn2	3.59891984985397	2.98898443977472
ENSRNOG00000000638	Zfp365	5.58977363973298	4.57892322159988
ENSRNOG00000000640	Egr2	4.86578507509828	5.03497434357391
ENSRNOG00000000641	LOC100363472	15.2248053584194	12.5803180662165
ENSRNOG00000000645	Reep3	48.0682884909845	45.3420717451206
ENSRNOG00000000648	Jmjd1c	17.8386162580961	18.2488952500023
ENSRNOG00000000653	Nr5a2	0.455807396179142	0.209956740342419
ENSRNOG00000000655	Ptprc	0.046791776005204	0.847771349605138
ENSRNOG00000000657	Nek7	47.6261129465153	58.0908169904235
ENSRNOG00000000658	Acacb	0.444591101597875	0.176864283818445
ENSRNOG00000000661	Hps4	8.38014648440247	10.7821472697254
ENSRNOG00000000662	Srrd	19.6197095881072	19.3723674759878
ENSRNOG00000000663	Tfip11	21.7123290846667	22.4365929220447
ENSRNOG00000000664	Tpst2	57.839893851218	50.3707809669756
ENSRNOG00000000665	Pitpnb	174.502986006485	178.999310926302
ENSRNOG00000000691	Foxn4	0	0
ENSRNOG00000000692	Ung	10.8609854465001	11.325138277572
ENSRNOG00000000693	Svop	0.266684181301188	0.214972921202039
ENSRNOG00000000695	Ssh1	11.7289411417452	16.0795664468635
ENSRNOG00000000697	Coro1c	260.920286732244	270.004823437529
ENSRNOG00000000699	Selplg	0.235560494265118	1.19355818572653
ENSRNOG00000000700	Tmem119	97.5372087647384	69.4128416379972
ENSRNOG00000000701	Iscu	75.2810804911715	94.7747907067843
ENSRNOG00000000702	Sart3	14.4694061299228	13.8021482617968
ENSRNOG00000000704	Cmklr1	0.854581816843761	0.760137451807215
ENSRNOG00000000708	Sgsm1	0.132659958069081	0.0122213253245346
ENSRNOG00000000715	Pou1f1	0.0316446928841192	0
ENSRNOG00000000716	Htr1f	0.26607743195948	0.147074621679183
ENSRNOG00000000718	Cggbp1	68.1783765115336	63.0815768456861
ENSRNOG00000000720	MGC95208	12.0380361950284	9.73875461310399
ENSRNOG00000000723	RT1-CE5	16.5828575479988	16.3413713879012
ENSRNOG00000000726	Olr1671	0	0
ENSRNOG00000000728	Clic2	24.7751655845524	10.4610784370496
ENSRNOG00000000729	Tmlhe	28.5725495952718	22.9732377291942
ENSRNOG00000000746	Olr1695	0	0
ENSRNOG00000000747	Olr1694	0	0
ENSRNOG00000000749	Olr1693	0	0
ENSRNOG00000000759	Olr1730	0	0
ENSRNOG00000000763	RT1-M3-1	18.2583419840461	20.9088585884531
ENSRNOG00000000765	Olr1743	0	0
ENSRNOG00000000768	Ubd	0	0
ENSRNOG00000000774	Gabbr1	73.1836299057007	69.5601791144855
ENSRNOG00000000775	Mog	0.0472764086461552	0.0435534865719096
ENSRNOG00000000777	RT1-S3	32.1517990876041	38.573339817634
ENSRNOG00000000778	Znrd1as1	11.0352012773724	13.5136091468216
ENSRNOG00000000779	Znrd1	32.4716447887485	37.6923557875087
ENSRNOG00000000780	Ppp1r11	122.099830389667	134.214716017561
ENSRNOG00000000781	Rnf39	0.468898719716702	0.287982592553005
ENSRNOG00000000782	Trim10	0.063749377028631	0.0293646209165966
ENSRNOG00000000783	Trim40	0	0
ENSRNOG00000000785	Trim39	21.2733462171511	22.3719997613477
ENSRNOG00000000786	Rpp21	66.0889558141764	66.4195456320161
ENSRNOG00000000787	RT1-T24-2	0.169154614713358	0.155834029095709
ENSRNOG00000000795	RT1-N3	12.5219273570363	9.67645376939659
ENSRNOG00000000796	Ranbp2	49.35324130204	49.9788504613391
ENSRNOG00000000798	Gnl1	72.973933229321	82.2519746112298
ENSRNOG00000000799	Abcf1	334.719173882571	342.868006881808
ENSRNOG00000000800	Man1a1	22.9637586115577	22.7758988868048
ENSRNOG00000000801	Msl3l2	7.24839270896104	4.95141499161426
ENSRNOG00000000802	Tbc1d32	3.58840771371526	3.79818516076872
ENSRNOG00000000804	Mrps18b	86.2446885589518	75.7197547376064
ENSRNOG00000000805	Gja1	514.278578861968	521.224087217062
ENSRNOG00000000808	Hsf2	26.3358946542025	26.3670411837179
ENSRNOG00000000809	Atat1	26.6267487268184	30.3016977900096
ENSRNOG00000000811	Pkib	0	6.9177976729209
ENSRNOG00000000812	RGD1302996	35.0064595444668	29.1880841317384
ENSRNOG00000000814	Fabp7	0	0
ENSRNOG00000000815	Smpdl3a	3.97458763261895	9.63578119022803
ENSRNOG00000000816	Ppp1r18	261.449627535697	278.305593332694
ENSRNOG00000000818	Nrm	8.32986698544448	7.19726654886815
ENSRNOG00000000823	Gcc2	12.0976296734785	12.3960375921871
ENSRNOG00000000824	Dse	106.6915824199	103.136306037172
ENSRNOG00000000825	Fam26e	0.87903153001895	1.22971082152333
ENSRNOG00000000826	Flot1	110.819870750147	146.69513284
ENSRNOG00000000827	Ier3	380.332704943077	333.21130746955
ENSRNOG00000000831	Gtf2h4	13.2737445492672	13.3471561472429
ENSRNOG00000000833	Vars2	8.86014711256743	8.24774990226071
ENSRNOG00000000836	Ltb	0	0
ENSRNOG00000000837	LOC103694380	0	0
ENSRNOG00000000838	Lta	0.0634509756893296	0.0584543389991431
ENSRNOG00000000839	Nfkbil1	23.2919062781802	23.565169717869
ENSRNOG00000000840	Atp6v1g2	0.496480997346977	0.381153431320869
ENSRNOG00000000841	Ddx39b	124.909701643078	146.799935493942
ENSRNOG00000000842	Ddah2	6.34992273819294	7.46904206108916
ENSRNOG00000000843	Ly6g6c	1.17409285723947	0
ENSRNOG00000000844	Ly6g6d	0	0
ENSRNOG00000000846	Ly6g5c	0	0
ENSRNOG00000000847	Csnk2b	259.42679409935	256.228247173266
ENSRNOG00000000848	Gpank1	12.2866038215528	12.411248341842
ENSRNOG00000000850	Apom	1.46850553584241	1.35286367911343
ENSRNOG00000000851	Bag6	122.040502530665	122.351484409613
ENSRNOG00000000852	Prrc2a	176.216591152912	175.280025184656
ENSRNOG00000000853	Aif1	0	2.03049937204373
ENSRNOG00000000854	Ncr3	0	0
ENSRNOG00000000855	Lst1	0	0.468298965845788
ENSRNOG00000000857	Msh5	0.455993250367194	0.271819511266105
ENSRNOG00000000858	Sapcd1	1.90908764455955	0.925658333207536
ENSRNOG00000000860	Vwa7	0.125260242666749	0.115396250544824
ENSRNOG00000000861	Zic3	0	0
ENSRNOG00000000866	Rbmx	43.2704858986063	38.3698950444906
ENSRNOG00000000867	Vars	116.451653669877	105.980437328831
ENSRNOG00000000869	Arhgef6	109.611218879555	155.142662419883
ENSRNOG00000000871	Cd40lg	0	0
ENSRNOG00000000873	Brs3	0	0
ENSRNOG00000000875	Fhl1	1236.3605989403	1563.69929522158
ENSRNOG00000000878	Slc44a4	0	0.0306077755454684
ENSRNOG00000000879	Slc9a6	13.5298110732332	12.9548615405818
ENSRNOG00000000881	Mmgt1	46.1220247231977	44.4062241105198
ENSRNOG00000000885	Auts2	5.17438675159483	5.12499226659487
ENSRNOG00000000886	Caln1	0	0.0873840309465324
ENSRNOG00000000888	Sbds	105.735315819107	112.091646296517
ENSRNOG00000000889	LOC304239	0.737690952034127	1.21145957465284
ENSRNOG00000000891	AABR07035107.1	8.17698864125567	5.85905229430435
ENSRNOG00000000893	Tmem248	105.829415615953	108.829079750312
ENSRNOG00000000894	Fry	1.92568883049072	2.46533912615945
ENSRNOG00000000895	Rabgef1	27.4898096550913	29.2623331146446
ENSRNOG00000000896	AABR07070892.1	0	0
ENSRNOG00000000897	Rxfp2	0.639811667689731	2.32668862885806
ENSRNOG00000000900	Tpst1	63.4736098066755	65.7029203051296
ENSRNOG00000000901	Crcp	32.166830316723	30.6030856443381
ENSRNOG00000000902	Hsph1	118.907054790088	127.840453612717
ENSRNOG00000000903	Asl	34.6728193593571	26.7594423039701
ENSRNOG00000000904	Wdr95	0.25255723724616	0.186135090308848
ENSRNOG00000000905	Tex26	0.515950840380888	0.911031436823071
ENSRNOG00000000906	Medag	7.31786016335776	21.4926945453102
ENSRNOG00000000907	Alox5ap	7.01072332503011	4.30576197784398
ENSRNOG00000000909	Uspl1	19.7325459460935	18.7832589899642
ENSRNOG00000000913	Gusb	23.812557172549	20.5365126745065
ENSRNOG00000000916	Katnal1	0.0843858476909846	0.0777406319456932
ENSRNOG00000000917	Nupr2	10.514152061307	9.02576211950122
ENSRNOG00000000918	Zbed5	24.5617297587738	22.3236321181694
ENSRNOG00000000920	Phkg1	0.0486016274021837	0.0895486940338256
ENSRNOG00000000921	Ubl3	59.5885888389797	62.4908334286837
ENSRNOG00000000922	Sumf2	48.6579446204241	45.804764520018
ENSRNOG00000000923	Cct6a	441.335427685424	421.104607510903
ENSRNOG00000000924	Slc7a1	32.2486912376735	28.8501940850286
ENSRNOG00000000925	Psph	37.1024367235015	36.1154507618817
ENSRNOG00000000926	Mrps17	70.1583090668351	64.9781952776769
ENSRNOG00000000931	Sfswap	45.3396833949442	44.8320994355262
ENSRNOG00000000934	Piwil1	0	0
ENSRNOG00000000936	Stx2	31.6129042208799	34.7898170157626
