ensemble_geneid	gene_name	Human_ESF1	Human_ESF2	Human_ESF3	Human_ESF4	Human_SF1	Human_SF2	Human_SF3
ENSG00000002016	RAD52	5.85348062670691	6.58655095424899	7.47333854534596	7.15921249345209	7.68436658292574	7.045871165991	9.45096559966737
ENSG00000002330	BAD	59.3276559763049	55.8190590542645	62.7745829340213	56.8068325971416	55.6788364001534	37.0497039145718	45.8927703594598
ENSG00000002549	LAP3	58.7821356231291	62.2866548265414	122.901579759646	111.616004308934	109.437224055654	146.369029730333	103.277083125332
ENSG00000002586	CD99	339.990471491507	348.056220170316	286.995397019265	285.860167077817	293.57458254203	251.705316118255	315.057610976025
ENSG00000002587	HS3ST1	0	0	0	0	0	0	0
ENSG00000002726	AOC1	0	0	0	0	0	0	0
ENSG00000002745	WNT16	0.0609286217392588	0.0408089990801355	0.021196090296465	0.0108629631435489	0	0	0
ENSG00000002746	HECW1	6.69995736206919	7.55252950093443	6.89340188351566	6.40208465307561	16.0854845240538	16.6493026258296	12.078561645811
ENSG00000002822	MAD1L1	56.5212089315361	58.2443647710375	59.0038518272949	55.9842531881585	48.6249640997476	43.5042558970395	47.9619002395071
ENSG00000002834	LASP1	506.970620632061	511.39598934869	456.348616780677	446.869791802204	386.561650132236	336.816295650226	313.01257950393
ENSG00000002919	SNX11	18.6541025609319	19.3891695284432	24.6839948142134	23.8721382380635	25.640026904667	23.8758818641738	23.5743971834498
ENSG00000002933	TMEM176A	0.03093788600384	0.0518042311408205	0.0807209575648139	0	0	0	0
ENSG00000003056	M6PR	175.279261566227	177.862952368977	166.902455378986	164.984345670128	254.034267571996	291.90465268889	281.519957174557
ENSG00000003096	KLHL13	0.270288422992344	0.322296778323181	0.0854809157504545	0.138727979715569	0.031016679991824	0.053005516750252	0
ENSG00000003137	CYP26B1	0.0596313340665017	0.0721140638712826	0.0460995216039419	0.0118129663800512	0.108726627800905	0.107196250024365	0.106977886390431
ENSG00000003147	ICA1	0.993995883399576	0.945685032685144	1.57179647992917	1.44997783012243	0	0	0
ENSG00000003249	DBNDD1	1.5906150837817	1.43910609202339	1.82962326904654	1.70383147240449	1.47348376059534	1.05842762018364	2.88230963541463
ENSG00000003393	ALS2	69.8909815430692	66.848457077399	80.3638775652709	79.6693713359524	92.4112001022613	102.108551080765	112.134769119065
ENSG00000003400	CASP10	0.920847220378761	0.831428096949251	2.15135652508629	2.28561304485006	0.455835297012805	0.905579695109047	1.45763707759053
ENSG00000003402	CFLAR	67.5157839653476	67.7016209505723	92.1490781239646	86.9723516307894	102.773108881125	125.989544823315	119.271872853553
ENSG00000003436	TFPI	89.3922539051052	91.0246516678608	126.788868458873	127.483388854158	101.275036583429	116.89133832369	151.27939887384
ENSG00000003509	NDUFAF7	8.77376479338572	8.29689209137746	9.68925337024577	9.7626478217749	14.8597182050788	17.513900932235	20.8074099046915
ENSG00000003756	RBM5	96.3590886104819	98.1308284464228	98.8325167245114	107.236595565979	122.134286813386	117.458297645599	127.218588758761
ENSG00000003987	MTMR7	0.0456651673549438	0.191161161145115	0.0397154482996231	0	0	0.0738809771142211	0
ENSG00000003989	SLC7A2	1.82058929568153	1.92008405822917	1.30721281865034	1.36819656747697	1.06443889231734	1.027501265359	0.944704775543838
ENSG00000004059	ARF5	76.2628447151913	73.9393149414511	58.0562035697799	57.5350371143883	63.4049195803453	37.3200007255157	53.1423430262399
ENSG00000004139	SARM1	24.651738543377	24.8825258272011	25.3631941948486	26.6831989843368	11.3886253459985	10.0460485657008	15.2454576195513
ENSG00000004142	POLDIP2	55.4586857705395	57.2003702000825	59.9539613347513	58.2697657882792	67.4376994978758	60.0144602243974	63.4164372452419
ENSG00000004399	PLXND1	395.97973586195	397.902506586999	392.887039042874	398.112771094144	167.994530673847	118.41161487329	111.544241457945
ENSG00000004455	AK2	85.9572731443768	87.465918922509	95.3492008685211	92.0750448726248	140.75550406533	147.155601844364	163.217399008018
ENSG00000004468	CD38	0	0.0143125792446573	0.0297356689832521	0	0	0	0
ENSG00000004478	FKBP4	287.869550799859	285.757750665194	253.387268928044	263.488689046036	278.356441350876	283.373340697861	259.488883944846
ENSG00000004487	KDM1A	56.639066361059	57.3366162452421	55.1657091483923	57.1462185516057	40.2330171948809	40.7423658537076	39.1564740800962
ENSG00000004534	RBM6	56.1891569396473	59.5403296578551	59.8381308887724	62.0119318755339	70.3271796686552	80.5503705135098	70.8262362753613
ENSG00000004660	CAMKK1	3.10019406850606	3.63127806038375	3.3063742584424	3.59075085403216	2.17091318457251	1.62310373481076	2.91279356788033
ENSG00000004700	RECQL	152.351398237212	151.658780291827	176.921019344769	169.27047814143	155.924116653303	196.017999227793	162.734523358398
ENSG00000004766	VPS50	37.0405628810816	34.2972326409946	43.7870749460231	42.3159992242453	60.6272125290826	77.52459844948	82.5264674204751
ENSG00000004776	HSPB6	181.728098069809	179.186245267892	111.239004727703	113.049963647205	8.85381527424619	8.13168740514092	9.99250194077032
ENSG00000004777	ARHGAP33	19.9817916462614	20.068670498698	29.009281526857	29.7344228713885	12.3399694590506	8.79378621440458	10.7330819299701
ENSG00000004779	NDUFAB1	49.7662433051765	47.053053406446	48.1668070719071	47.7792889318033	64.9793533768828	67.0967044040295	62.6561672345582
ENSG00000004799	PDK4	0.154376021622619	0.129248183049091	0.0335655887220741	0.206427741010576	0.779471761144035	1.06149108652254	0.259639407091174
ENSG00000004809	SLC22A16	0.401578419011636	0.275083658583754	0.0317506116454398	0.0488164165087064	0.0691240999680076	0.0295321633365438	0.0245600041478999
ENSG00000004838	ZMYND10	0.377205908561565	0.505292755229844	0.49208957157654	0.975154526666506	0.380915832355982	0.427192976581309	0.203010840509827
ENSG00000004846	ABCB5	0	0.0100326324968282	0.0104218475879894	0.0213647223902911	0.0151262353109005	0.058161973446069	0.145108737156332
ENSG00000004848	ARX	0	0	0	0	0	0	0
ENSG00000004864	SLC25A13	32.3931004952667	30.7053532528602	34.730015899398	35.930075272681	24.8510187041592	20.255507819759	28.0544684029678
ENSG00000004866	ST7	18.6522022667624	19.037698726535	23.3077403816594	24.2873660445302	31.1171845972716	34.203553970719	36.3051385480144
ENSG00000004897	CDC27	227.361674966842	229.434574235903	244.368893809721	242.832509905499	267.239282333109	321.314453785269	282.273039672068
ENSG00000004939	SLC4A1	0	0	0	0	0	0	0
ENSG00000004948	CALCR	0	0	0	0	0	0	0
ENSG00000004961	HCCS	31.892689194642	33.158187318794	40.8920925514543	38.0554932323125	47.8887508803538	56.14678585391	56.7018556956623
ENSG00000004975	DVL2	64.9525103953289	66.437084509862	67.4940214582283	68.2566322955225	57.5644767303616	51.1525616747204	53.623903723063
ENSG00000005001	PRSS22	0	0	0	0	0	0	0
ENSG00000005007	UPF1	181.547129806274	188.288619819626	242.97720198811	239.81920155411	214.705630536724	176.885784629611	213.381746965063
ENSG00000005020	SKAP2	40.3493303343182	44.7326393529981	44.6993584910637	42.5617391151567	92.9974316723694	120.316643728034	107.770873106065
ENSG00000005022	SLC25A5	252.396389345064	246.065321057867	283.783231520641	281.805919117542	230.987905770697	204.962979358675	198.977734844446
ENSG00000005059	MCUB	11.4933972717396	11.0650170160428	16.892491457629	17.5040981475005	4.11110996676939	4.08555265302236	4.57259461296101
ENSG00000005073	HOXA11	22.8896239225758	23.3654147918182	19.7503347245821	19.3643225116099	14.5530561117808	13.0841343441446	13.3910430196984
ENSG00000005075	POLR2J	19.3019956335496	19.2829476732987	18.3550174906206	18.2319643409902	23.2662213914161	22.6292783048919	21.2449188327123
ENSG00000005100	DHX33	17.20866126215	17.1523466233329	18.5665775556856	17.997477219329	22.2239989700762	23.1448062344762	25.7977328006162
ENSG00000005102	MEOX1	0.799653905106225	0.870342150171453	0.347733460374501	0.39919679491068	0	0	0
ENSG00000005108	THSD7A	0.0633455053095078	0.0530347354434848	0	0.0141173366031577	0.159921314415478	0.204971451946817	0.170461596484512
ENSG00000005156	LIG3	63.7822060084292	65.1379728820819	55.472016241006	54.3219681699993	49.0605713552954	52.2698539764997	55.8426423003057
ENSG00000005175	RPAP3	76.398045589494	75.7197670649073	80.5994645078954	79.704709269489	94.1600475376006	116.933242735181	103.197340714158
ENSG00000005187	ACSM3	0.52913606617643	0.295338936795045	0.245437267798063	0.251572432166577	0.311698487818245	0.171216232677482	0.0474631826191256
ENSG00000005189	REXO5	9.00060448566255	8.18679532796014	10.4372198131812	10.6320799144251	5.42355368804253	3.65546656766844	5.58167027600576
ENSG00000005194	CIAPIN1	44.7502581997385	45.2686434967771	47.3561768322523	47.3381910435685	46.5369267571021	46.4180377267924	43.7683564029676
ENSG00000005206	SPPL2B	26.9100745663744	28.6997200573725	22.878616980621	26.4390375228292	24.0180805336079	15.1476920688422	21.252970384393
ENSG00000005238	FAM214B	19.6388079012289	20.6989508110985	22.032592664758	20.9043678763699	23.372425867772	19.7707062524104	19.9398243755772
ENSG00000005243	COPZ2	28.6330619884681	27.577064912044	25.7749524469033	24.6306366599957	107.37475494171	82.9792225843783	93.7548132008399
ENSG00000005249	PRKAR2B	41.788891716039	41.8034323883381	22.9048022205774	25.9583956116835	26.5846766339334	25.6728339913765	21.2945564935651
ENSG00000005302	MSL3	35.4300373749285	33.1969463919449	35.8197152126741	34.3491388272778	35.6009006662915	39.8872233565976	43.4113975474448
ENSG00000005339	CREBBP	215.19030041891	218.022677718252	212.144424295585	214.828058691565	258.180643254497	254.68918187948	299.118560769084
ENSG00000005379	TSPOAP1	9.95181455510589	10.1946872230178	3.79154922436539	4.12754634196577	0.0379520143003743	0.145929506093072	0.364080602638671
ENSG00000005381	MPO	0.0554437790754485	0	0.0482200037566278	0	0	0	0
ENSG00000005421	PON1	0	0	0	0	0	0	0
ENSG00000005436	GCFC2	12.6587613640147	12.378635610157	12.5324965860837	11.262350275843	19.5159510984954	26.6731119402531	27.8709507483512
ENSG00000005448	WDR54	13.5502927612847	11.6031284793427	12.939145961783	13.6202887102564	13.7147334640028	10.486994251497	14.1618271139491
ENSG00000005469	CROT	32.8244084079403	29.5615527918171	32.3336790400476	31.2016182892816	30.7494541189804	32.0130598279125	27.954366798599
ENSG00000005471	ABCB4	0.461273772487387	0.572136415674365	0.0445749298019502	0.0913783273789638	4.11897271411083	3.95256128172194	3.1491715248079
ENSG00000005483	KMT2E	77.6507177113663	78.0137801544033	80.9712886296422	76.6038055948026	95.6803036714672	112.232240520454	113.09289838616
ENSG00000005486	RHBDD2	35.7350691447219	34.8677957927906	36.22048884927	35.8232251009886	66.236899080173	50.4002592968165	58.0906797983243
ENSG00000005513	SOX8	0.0074058477465398	0.0434027673845535	0.077291269559437	0.0264077698858717	0.00934835786848144	0	0
ENSG00000005700	IBTK	26.269023779027	25.6665778679152	24.963348113817	24.2298164117187	24.5168768926066	29.8380247660969	25.6960983252689
ENSG00000005801	ZNF195	22.7184016522972	22.4584130487484	20.1466000297638	22.9977201964725	36.8466737934861	38.9943178957973	32.7893935879586
ENSG00000005810	MYCBP2	108.062484362018	107.066900491529	117.121938047356	118.811705334984	186.802194808159	258.930004743587	229.6458627844
ENSG00000005812	FBXL3	73.0077246828233	72.4905313473803	90.7559943981626	87.6202141131595	77.5846557684591	87.8581502162649	90.1176044821228
ENSG00000005844	ITGAL	0	0.0397996856001294	0	0	0.0600061259971728	0	0.063961080320932
ENSG00000005882	PDK2	31.7365712799827	31.1289690327594	30.7582798734395	33.3422201486716	41.4577095764597	32.2972070975286	44.6070412929087
ENSG00000005884	ITGA3	841.766414375328	836.026338721312	682.681782436108	690.450500728089	545.975177732786	458.798072103659	471.321177736362
ENSG00000005889	ZFX	94.8652122114691	99.0974914680981	109.421076131918	104.667401946936	89.6857978828489	102.192431013327	108.126348840303
ENSG00000005893	LAMP2	109.882674692923	108.240436252681	107.796159692704	105.310534876412	92.957376729155	95.5635871944593	88.236024123397
ENSG00000005961	ITGA2B	0.283706997184263	0.118763955434863	0.287866582710583	0.295062347301558	0.179060833427373	0.0765008699197583	0.127241723616937
ENSG00000005981	ASB4	0.0172388220654943	0	0	0	0	0	0
ENSG00000006007	GDE1	50.6338085060593	48.3259196064507	51.13248602311	52.6163430909517	74.1719108652152	74.2130305540542	70.6998426449274
ENSG00000006015	C19orf60	19.6402079363194	17.7458091909981	20.0529917706336	20.7276030009479	18.5850223362104	13.2136127569207	16.2591064959821
ENSG00000006016	CRLF1	0.666711443382261	0.644066066010588	5.08479939613722	4.80043741956358	0.712111160631966	0.746766184062345	0.345020827500102
ENSG00000006025	OSBPL7	4.75146925773309	4.51034805908403	5.41286180187034	5.14547692579211	7.70837791079459	5.79256524204924	4.72726152610674
ENSG00000006042	TMEM98	117.532646033977	113.959306702437	116.227456060272	115.131282930298	95.2825243778378	88.5357443965293	92.2811151890829
ENSG00000006047	YBX2	0	0	0	0	0	0	0
ENSG00000006059	KRT33A	0	0	0	0	0	0	0
ENSG00000006062	MAP3K14	1.00199407675953	1.24954908865682	1.51740978190095	1.3866889265435	1.41517337611447	1.40571855983063	1.52730186593304
ENSG00000006071	ABCC8	0	0	0	0	0	0	0
ENSG00000006116	CACNG3	0	0	0	0	0	0	0
ENSG00000006118	TMEM132A	139.404992457018	138.013985901826	119.62448123012	123.543116280382	86.858239701791	66.0737053234793	126.263186847231
ENSG00000006125	AP2B1	174.457097147623	180.72772346901	193.796398214806	194.294560691525	274.298870776036	295.66432588257	262.994814425392
ENSG00000006128	TAC1	0	0	0	0	0	0	0
ENSG00000006194	ZNF263	13.6081211362701	14.7241626045908	15.2619526556468	13.8957732721146	22.1996717594961	24.6906764424944	21.5422301463381
ENSG00000006210	CX3CL1	0.0482395979534782	0.0471188921772254	0.0629316841309914	0.0358359886038044	0.0101487599290241	0	0
ENSG00000006282	SPATA20	41.2852618326386	40.2837603191485	19.4315911780959	19.1866576453339	91.6978986747732	72.3446564654737	80.9544144917359
ENSG00000006283	CACNA1G	0.113018453064603	0.10441092443253	0.0949038448917901	0.0347414801107358	0.0491939744036102	0.0315260051400954	0.0471926778518447
ENSG00000006327	TNFRSF12A	350.655407951446	342.61877836757	339.32482323523	345.351267604377	330.5971103218	219.062715787648	308.725106396706
ENSG00000006377	DLX6	0	0	0	0	0	0	0
ENSG00000006432	MAP3K9	0.934224233708595	0.931935594644469	0.0806741628068477	0.0708777982800038	0.0250907602617238	0.0107196250024365	0.0445741193292278
ENSG00000006451	RALA	193.971360559447	189.784800784742	279.503672947536	269.743626866624	215.524893460263	262.362124041553	230.711114588894
ENSG00000006453	BAIAP2L1	25.6233948051291	24.4340032086557	13.599860682176	14.767922483953	32.4908351163419	30.1837568736785	25.3622857347729
ENSG00000006459	KDM7A	0.768862749764674	0.933245756314543	0.762128602746205	0.733291040632042	1.44096291989366	1.54269209873714	1.16098661431074
ENSG00000006468	ETV1	12.1772712358682	13.1304429887728	6.58615097760662	6.66744114699497	45.4943202168086	58.2345272370139	53.0213251334824
ENSG00000006530	AGK	29.9774777277274	28.6666965742583	31.4616510315587	32.1980969018112	33.4156511357622	35.8419848595416	35.0143534213998
ENSG00000006534	ALDH3B1	11.5372871750144	11.6190052433753	11.861387793473	12.2564628544507	17.40169360049	14.2231347842007	16.0688622024534
ENSG00000006555	TTC22	0	0	0	0	0	0	0
ENSG00000006576	PHTF2	99.2989293238378	96.2556714110603	88.9864509944381	85.5238733890416	37.1696224438586	36.384016385086	29.7109807674015
ENSG00000006606	CCL26	1.12836436308939	1.34438091782798	0.868117008234289	0.773754103816359	0.602600168476357	0.842567758529885	0.350354754044007
ENSG00000006607	FARP2	84.665432429518	86.2201659578055	79.6936507069415	77.5726641311589	73.3839623224468	66.7352294591928	69.9640158299121
ENSG00000006611	USH1C	0	0	0	0	0	0	0
ENSG00000006625	GGCT	18.2613096375409	18.6810611094123	24.1376832477983	24.8700438692522	10.6305589530071	11.7055047841973	7.94352889446912
ENSG00000006634	DBF4	32.7335681134941	32.407936555726	30.6413792678779	32.509329109739	14.0440411856287	13.7085421717191	13.8261557295295
ENSG00000006638	TBXA2R	8.51326824922956	8.07250237350604	7.44614230924811	7.56040561409428	3.92807937127924	3.07816559546043	3.34090300679573
ENSG00000006652	IFRD1	89.2831047373247	87.0239306219489	94.3471576816331	93.4474134514771	151.99244454816	181.878053142652	187.732898935055
ENSG00000006659	LGALS14	0	0	0	0	0	0	0
ENSG00000006695	COX10	10.2507172490515	9.73987591101611	9.46032137303926	9.18730695846931	12.5670624331563	12.4980156072853	13.0976727823872
ENSG00000006704	GTF2IRD1	12.1598460196484	12.4590606950238	12.9650222645571	13.706323446796	8.58816957986878	6.99710719100279	6.58869802532346
ENSG00000006712	PAF1	93.0077105789941	95.6851454475675	96.0353266033405	97.6353345907653	110.45353090746	109.350769090511	97.874780922241
ENSG00000006715	VPS41	94.4798764444351	94.7657602931577	84.6392345521012	84.9708939473694	158.506024737059	209.106116042513	203.520139084105
ENSG00000006740	ARHGAP44	1.84021121284258	2.11537726535897	1.19398644570425	1.40610528077062	5.06979468138414	4.77305099025455	5.58079691185898
ENSG00000006744	ELAC2	94.3604794308987	91.5984841865201	104.986875387512	107.695224680048	99.1663782658596	98.2357672519425	96.9536972223297
ENSG00000006747	SCIN	1.59022229847755	0.863598657406784	2.35489246388011	2.33713019375309	1.0850422783091	1.39070074568184	3.06487478031303
ENSG00000006756	ARSD	41.2697400247854	40.3109584844676	28.9660399037448	30.2279644794656	32.8510460555064	33.5149964960025	28.0887544270968
ENSG00000006757	PNPLA4	3.54508212410546	3.84248691211196	1.851662671085	1.73680188247408	3.95518442685979	4.53318429188357	2.14847087311036
ENSG00000006788	MYH13	0.00890135438427252	0	0	0	0	0	0
ENSG00000006831	ADIPOR2	200.723863240915	195.412460016738	228.611235432866	220.782647159392	146.311781163364	147.741364447913	142.866902980712
ENSG00000006837	CDKL3	0.591499253785019	0.324454951290342	0.549910880317544	0.363649634260581	1.08134940018713	0.956977612548503	0.795856838043632
ENSG00000007001	UPP2	0	0.0276760131660185	0	0.0147341771550976	0	0	0.0222387146328154
ENSG00000007038	PRSS21	0.0985894925519081	0.110056062214556	0.114325677422115	0.0292958654833894	0	0	0
ENSG00000007047	MARK4	42.8926145323782	42.9290304614537	39.3030922127744	39.3213450771439	75.6040681936215	59.2785752193171	58.2573570633071
ENSG00000007062	PROM1	0.0886731761771579	0.0742398125409509	0.0771199395077102	0.0395238484451471	0	0	0
ENSG00000007080	CCDC124	56.5778140188578	50.0819999788663	55.5932070201227	54.4011155350652	63.3664690530161	51.5972900285977	59.6567104760374
ENSG00000007129	CEACAM21	0	0	0	0	0	0	0
ENSG00000007168	PAFAH1B1	355.995711490684	347.191174564653	380.841152630528	377.360928363185	443.879363773372	484.713671979105	455.681827895902
ENSG00000007171	NOS2	0.00709173188014386	0	0	0	0.00895185126563234	0	0
ENSG00000007174	DNAH9	0.0624554045322933	0.0261447583392069	0	0.027837933067618	0	0	0.0420165878922941
ENSG00000007202	KIAA0100	414.397433928177	409.879639853517	431.028536515784	437.532688449371	471.113691630077	491.601724899775	503.46583259386
ENSG00000007216	SLC13A2	0	0	0	0	0	0	0
ENSG00000007237	GAS7	26.5955930966948	24.066250051233	32.9846564221421	36.92701821423	0	0.0589432932168795	0
ENSG00000007255	TRAPPC6A	0.575578224502969	0.899530160298611	0.934427353373887	0.68413222560467	1.16247838910195	1.73827588168266	1.65212850923517
ENSG00000007264	MATK	0	0	0.128142661916805	0	0	0	0
ENSG00000007306	CEACAM7	0	0	0	0	0	0	0
ENSG00000007312	CD79B	0	0.0777965979850288	0.0538764734192176	0	0	0.0501120681007462	0
ENSG00000007314	SCN4A	0.0462191641859266	0	0.0401972648300467	0	0	0.074777280129454	0.0621874628423915
ENSG00000007341	ST7L	10.8718102962273	10.1394899373492	19.2608392473276	20.7363179147772	20.2137012378803	25.6573788675317	24.2548439570101
ENSG00000007350	TKTL1	0	0	0	0	0	0	0
ENSG00000007372	PAX6	0	0	0	0	0	0	0
ENSG00000007376	RPUSD1	30.3857084439519	30.6739581117679	33.8722867571624	35.9992977827016	35.1564296524668	21.0492911016365	22.6963225660107
ENSG00000007384	RHBDF1	79.7389846158857	79.8689577499804	73.2368735192354	74.7773227257293	63.2543821384124	39.6986023708693	54.0422856198163
ENSG00000007392	LUC7L	29.796406266394	30.5226968013509	27.2275299473326	29.3023378257168	27.7408502505888	23.4709928832363	22.0952872907912
ENSG00000007402	CACNA2D2	0.0203614871046112	0.012785430590742	0.0177085869876016	0.0136134347240867	0	0	0.0205471460546176
ENSG00000007516	BAIAP3	0.237052957646847	0.496169413815796	0.432951340397056	0.401509601738011	0.0897691644917559	0.0767048722395037	0.0318952587200329
ENSG00000007520	TSR3	48.7700125602901	47.8415360265892	46.0198768833897	43.3252404902584	63.4836903223812	46.7040236892059	56.2507952082985
ENSG00000007541	PIGQ	28.9630669094336	29.1795998956486	35.9881193046348	38.2286678015815	23.4292370040207	15.9221275191129	19.8278126030071
ENSG00000007545	CRAMP1	26.5271054858102	27.8109092814844	30.8158197858984	31.5861189390719	27.1210726644993	27.9766114186463	27.3870949433136
ENSG00000007866	TEAD3	47.0612070612455	46.9892222665309	27.6579287042084	28.1961783732427	46.4967359307047	34.9703535687138	40.7263029197452
ENSG00000007908	SELE	0	0	0	0	0	0	0
ENSG00000007923	DNAJC11	82.195365761608	86.2349012992189	96.1852398379109	95.3462849996927	130.417950068342	127.553598803466	154.69728546409
ENSG00000007933	FMO3	0	0.0287912619235818	0.0299082163855427	0.0306558282910906	0	0.0556369963052326	0.32388802375331
ENSG00000007944	MYLIP	2.51025375365841	2.55201435388909	2.63022721522168	2.4935101714449	1.05622616221432	1.48914378255019	1.3027590546251
ENSG00000007952	NOX1	0	0.0128763688706539	0	0	0	0	0
ENSG00000007968	E2F2	2.58276650423833	2.45016597834732	4.61371616505009	4.75389076398899	0.645005754273741	0.225465026831878	1.02502616858399
ENSG00000008018	PSMB1	64.1270832323258	60.6358135746753	63.8942464706056	60.3668540053733	61.1037755513521	65.2539879288843	62.0772736859904
ENSG00000008056	SYN1	0.919601990871805	0.800714778157292	1.11970174240583	1.01652612418418	0.185729305845257	0.238049603502013	0.0494926428414339
ENSG00000008083	JARID2	2.57866588647263	2.59790580478045	2.04785486553146	2.1670300926321	4.21169002307611	4.58841142585901	8.02939623005946
ENSG00000008086	CDKL5	9.69079168409279	10.0526718559644	9.22308313168255	8.04730604669259	9.90937784090285	11.6070136777441	10.8151880800719
ENSG00000008118	CAMK1G	9.9514072583691	10.077677410534	5.19861523258984	5.63598153528828	0.310930757552905	0.53136072210211	0.817512404077683
ENSG00000008128	CDK11A	4.66912847567431	5.70781355743136	4.80817143796497	5.69442712058341	5.71302147812599	5.37593223805466	6.16664508013721
ENSG00000008130	NADK	104.09701837779	101.734946280726	117.049147303063	115.353135380932	100.28490625774	88.8546471860397	102.675627678466
ENSG00000008196	TFAP2B	0	0	0	0	0	0	0
ENSG00000008197	TFAP2D	0	0	0	0	0	0	0
ENSG00000008226	DLEC1	0.0187739934778494	0.0157181440490502	0.016327928058422	0.0167360752128118	0	0	0.0126301182893739
ENSG00000008256	CYTH3	92.552512175039	92.7604224422307	105.821811993912	109.870328929597	124.075479307751	119.177198958062	96.9316847038596
ENSG00000008277	ADAM22	1.0870295272572	1.04010669045119	0.558236394421739	0.682937118843645	0.927835405510362	0.988215429910501	0.79397650055203
ENSG00000008282	SYPL1	124.557693453515	121.05655521171	137.270023063512	132.730060472003	129.026623594697	133.639572762063	146.068994581122
ENSG00000008283	CYB561	15.630088113951	15.7591779039996	13.0118133740693	13.6894702327223	19.1156117090547	15.1529294360958	16.0794655206633
ENSG00000008294	SPAG9	127.135811240091	127.659879543233	174.642449775329	173.388751698127	147.874296417024	182.784223961728	174.496060888464
ENSG00000008300	CELSR3	0.513658984375612	0.490057584530087	0.872690271796368	0.947749133589691	1.1912257550189	0.840704296801862	1.4706464476972
ENSG00000008311	AASS	14.5845980359692	15.1066775839214	9.96175440373893	9.90973255127195	5.52992799743655	6.15745605567571	7.34344124022016
ENSG00000008323	PLEKHG6	0	0	0	0	0	0	0
ENSG00000008324	SS18L2	11.9512934793156	11.6069336625223	12.3838971747907	11.4454182582918	10.3016150673284	9.44692688673598	9.23471879394834
ENSG00000008382	MPND	4.21824050214069	3.78284026945645	3.05464628695656	3.28833972304169	3.72057837611163	2.62705303665997	3.79956755102758
ENSG00000008394	MGST1	320.102923228967	308.462085729106	194.969744838328	190.987261140304	276.965282888882	271.855827250858	286.290381419528
ENSG00000008405	CRY1	37.0787954536247	35.3744880271051	34.4274559833901	34.428748189641	33.0956196801122	35.66083442826	36.7467965675329
ENSG00000008438	PGLYRP1	0	0	0	0	0	0	0
ENSG00000008441	NFIX	53.2479019266974	54.7608072003927	24.9124561330779	27.0746013328768	156.49677775067	147.441178610717	143.480757476744
ENSG00000008513	ST3GAL1	106.244952234633	109.026700141476	106.203289326841	105.069557311258	119.249279365564	113.606476071603	126.217092895101
ENSG00000008516	MMP25	0.0890928432136298	0.0994548936378877	0.180798165533233	0.0529478726943528	0.149948493025862	0.19218926786025	0.0399578686637442
ENSG00000008517	IL32	17.1534154075021	15.6017715678048	12.4845756886982	12.5324999957333	2.41046830580119	2.39702725748069	6.15755689178921
